ts,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1545466981.787743,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466982.924830,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466983.035014,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466975.613250,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466982.630745,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466976.467516,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466973.009042,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466974.083133,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466967.703277,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466968.248705,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.396598,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466985.177293,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466975.554288,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466977.653333,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466967.910648,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466982.835381,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.748144,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466968.017586,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.786727,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466962.818316,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466960.799219,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.315497,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466979.043788,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545475825.878894,28024.0,71.61.66.148,80.0,tcp,-,0,0,0,S0,S,1.0,40.0,0.0,0.0,DDoS
1545466969.121218,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466974.408435,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.686285,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466977.909195,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466984.312034,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466983.975482,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466970.371991,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466959.475467,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466963.275308,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466965.678923,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466972.890310,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466963.069176,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466969.116220,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466982.915824,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.895065,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466975.137769,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466980.118181,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466961.860105,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466959.244105,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466965.771621,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466980.213619,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466979.461806,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466973.044727,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466970.754031,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466988.000672,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466970.220079,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466971.973585,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466974.025662,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466965.237690,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466958.998749,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.337131,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466979.404331,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466987.583685,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466976.477015,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.786620,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466964.436382,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466961.632747,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466988.805468,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466982.798156,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.638697,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466984.127895,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466987.671364,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466980.681114,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.757736,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466982.685714,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466979.314639,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466975.316169,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466977.944176,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466987.732574,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466985.410917,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466965.386843,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466964.272983,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466972.924540,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466964.572305,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466985.120815,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466984.064931,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466978.317464,0.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,CCC,0.0,0.0,0.0,0.0,DDoS
1545466974.366730,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466976.718376,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466978.115824,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466965.679686,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466980.488720,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.438169,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466975.403140,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466964.132574,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.839843,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466973.014989,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466964.398904,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466970.460457,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466963.158624,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466960.561104,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466980.460485,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466959.212625,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466979.041296,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466977.909715,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466971.699744,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466970.493921,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466987.999677,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466959.241608,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466978.927111,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466971.766704,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466974.234034,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466971.941603,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466976.875026,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466971.825911,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466968.159755,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466975.671725,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466978.198021,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466959.498711,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.581981,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466983.031017,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466988.150097,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466970.568887,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466963.224825,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466987.905481,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466963.007956,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466970.597363,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466984.283801,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466976.466522,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466971.972586,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466962.877524,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466973.045713,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.575603,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466974.204309,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466966.457478,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466959.118184,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466980.524201,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466961.581522,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466976.648656,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.915906,2091.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.411942,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466969.294616,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466966.728828,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.407940,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466975.136284,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466978.085098,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466969.207919,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466970.335274,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466966.699758,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466960.534873,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466971.445635,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.339868,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466959.609654,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466975.609012,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466980.298831,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466971.667512,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466969.084735,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.338127,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466966.553681,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466977.808003,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466965.356615,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466983.032521,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466965.677182,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466969.273894,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466964.266480,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466961.519557,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.760241,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466960.481674,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.811613,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.915656,20048.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466969.421534,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466970.516908,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466961.804388,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466988.114612,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466964.479358,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466981.761749,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.519273,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466987.729358,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466971.797185,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466961.599011,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466976.415047,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466971.698733,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466979.131244,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466983.817309,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466984.038183,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466960.630807,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466980.457479,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466963.010704,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466967.910660,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466974.076125,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466967.915906,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466965.617966,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466987.829784,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466959.239110,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466970.659831,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466966.458490,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466976.593450,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466988.798464,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466967.909149,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466966.787290,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466960.389202,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466961.525803,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466968.222477,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466980.359043,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466988.955874,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466986.614974,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466985.650513,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466964.046863,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466977.852984,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466971.550319,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466964.134814,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466972.924295,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466985.074598,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466969.318356,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466987.774049,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466973.184897,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466963.978153,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466961.606000,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466972.713903,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466973.046213,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466959.029728,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466959.474480,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
1545466970.311027,65279.0,123.59.209.185,80.0,tcp,-,0,0,0,OTH,C,0.0,0.0,0.0,0.0,DDoS
